time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, exitTimerFlag, saleFlag, exitTouchTime, askPrice, bidPrice, lastPrice, midPrice, open, high, low, close, volume, portfolioValue, positionValue, cash 
1671129420.745686, 388.3, 388.3, 388.53, 388.31, -0.05, -0.1, False, False, False, True, False, True, True, False, False, 388.27, 388.27, 388.27, 388.27, 388.27, 388.56, 388.27, 388.51, 1141, 100059.18, -19801.77, 119860.95
1671129480.745686, 388.39, 388.37, 388.55, 388.45, -0.01, -0.09, False, False, False, True, False, True, True, False, False, 388.53, 388.53, 388.53, 388.53, 388.53, 388.83, 388.43, 388.77, 1881, 100045.92, -19815.03, 119860.95
1671129540.745686, 388.47, 388.42, 388.57, 388.55, 0.02, -0.07, False, False, False, True, False, True, True, False, False, 388.78, 388.78, 388.78, 388.78, 388.78, 388.89, 388.57, 388.72, 1371, 100033.17, -19827.78, 119860.95
1671129600.745686, 388.5, 388.46, 388.57, 388.59, 0.03, -0.05, False, False, False, True, False, True, True, False, False, 388.72, 388.72, 388.72, 388.72, 388.72, 388.8, 388.67, 388.75, 939, 100036.23, -19824.72, 119860.95
1671129660.745686, 388.52, 388.49, 388.58, 388.62, 0.05, -0.03, False, False, False, True, False, True, True, False, False, 388.74, 388.74, 388.74, 388.74, 388.74, 388.83, 388.65, 388.67, 1437, 100035.20999999999, -19825.74, 119860.95
1671129720.745686, 388.53, 388.5, 388.58, 388.6, 0.06, -0.01, False, False, False, True, False, True, True, False, False, 388.67, 388.67, 388.67, 388.67, 388.67, 388.81, 388.53, 388.6, 689, 100038.78, -19822.170000000002, 119860.95
1671129780.745686, 388.48, 388.47, 388.57, 388.52, 0.03, -0.0, False, False, False, True, False, True, True, False, False, 388.59, 388.59, 388.59, 388.59, 388.59, 388.59, 388.23, 388.24, 1584, 100042.86, -19818.09, 119860.95
1671129840.745686, 388.41, 388.44, 388.54, 388.39, 0.02, 0.0, False, False, False, True, False, True, True, False, False, 388.22, 388.22, 388.22, 388.22, 388.22, 388.39, 388.19, 388.31, 1471, 100061.73, -19799.22, 119860.95
1671129900.745686, 388.42, 388.44, 388.55, 388.4, 0.02, 0.01, False, False, False, True, False, True, True, False, False, 388.31, 388.31, 388.31, 388.31, 388.31, 388.48, 388.3, 388.45, 1004, 100057.14, -19803.81, 119860.95
1671129960.745686, 388.43, 388.42, 388.55, 388.41, 0.01, 0.0, False, False, False, True, False, True, True, False, False, 388.44, 388.44, 388.44, 388.44, 388.44, 388.47, 388.3, 388.31, 899, 100050.51, -19810.44, 119860.95
1671130020.745686, 388.4, 388.42, 388.53, 388.38, 0.01, 0.0, False, False, False, True, False, True, True, False, False, 388.31, 388.31, 388.31, 388.31, 388.31, 388.46, 388.29, 388.37, 577, 100057.14, -19803.81, 119860.95
1671130080.745686, 388.39, 388.4, 388.53, 388.38, -0.01, 0.0, False, False, False, True, False, True, True, False, False, 388.37, 388.37, 388.37, 388.37, 388.37, 388.39, 388.27, 388.31, 701, 100054.08, -19806.87, 119860.95
1671130140.745686, 388.36, 388.37, 388.52, 388.35, -0.03, -0.01, False, False, False, True, False, True, True, False, False, 388.31, 388.31, 388.31, 388.31, 388.31, 388.37, 388.23, 388.23, 672, 100057.14, -19803.81, 119860.95
